Sentence #	Word	Tag
4472	para	O
4472	a	O
4472	mulher	O
4472	vai	O
4472	,	O
4472	continua	O
4472	xingando	O
4472	preto	O
4472	,	O
4472	ao	O
4472	que	O
4472	ela	O
4472	responde	O
4472	:	O
4472	É	O
4472	preto	O
4472	,	O
4472	macaco	O
4472	,	O
4472	e	O
4472	aí	O
4472	?	O
4473	Preto	O
4473	,	O
4473	macaco	O
4473	,	O
4473	chimpanzé	O
4473	.	O
4474	Posta	O
4474	que	O
4474	eu	O
4474	vou	O
4474	te	O
4474	processar	O
4474	e	O
4474	pegar	O
4474	dinheiro	O
4474	.	O
4475	Xingo	O
4475	o	O
4475	quanto	O
4475	quiser	O
4475	,	O
4475	tenho	O
4475	carta	O
4475	branca	O
4475	.	O
4476	Preto	O
4476	,	O
4476	macaco	O
4476	,	O
4476	chimpanzé	O
4476	,	O
4476	orangotango	O
4476	.	O
4477	Vai	O
4477	,	O
4477	posta	O
4477	.	O
4478	Leandro	B-PER
4478	desligou	O
4478	a	O
4478	câmera	O
4478	e	O
4478	seguiu	O
4478	para	O
4478	casa	O
4478	,	O
4478	mas	O
4478	contou	O
4478	ao	O
4478	G1	B-MEDIA
4478	que	O
4478	o	O
4478	episódio	O
4478	se	O
4478	tornou	O
4478	incômodo	O
4478	ao	O
4478	longo	O
4478	do	O
4478	fim	O
4478	de	O
4478	semana	O
4478	Eu	O
4478	não	O
4478	consegui	O
4478	ver	O
4478	o	O
4478	vídeo	O
4478	até	O
4478	hoje	O
4478	.	O
4479	Não	O
4479	dormi	O
4479	direito	O
4479	,	O
4479	fiquei	O
4479	pensando	O
4479	nisso	O
4479	.	O
4480	O	O
4480	que	O
4480	mais	O
4480	me	O
4480	dói	O
4480	é	O
4480	que	O
4480	meu	O
4480	filho	O
4480	estava	O
4480	comigo	O
4480	.	O
4481	Ele	O
4481	é	O
4481	um	O
4481	moleque	O
4481	sossegado	O
4481	,	O
4481	talvez	O
4481	seja	O
4481	só	O
4481	uma	O
4481	preocupação	O
4481	minha	O
4481	,	O
4481	mas	O
4481	não	O
4481	sei	O
4481	como	O
4481	fica	O
4481	a	O
4481	cabeça	O
4481	dele	O
4481	.	O
4482	Depois	O
4482	conversei	O
4482	com	O
4482	ele	O
4482	e	O
4482	disse	O
4482	que	O
4482	o	O
4482	pai	O
4482	tomaria	O
4482	uma	O
4482	providência	O
4482	,	O
4482	contou	O
4482	Leandro	B-PER
4482	,	O
4482	que	O
4482	registrou	O
4482	um	O
4482	boletim	O
4482	de	O
4482	ocorrência	O
4482	por	O
4482	injúria	O
4482	.	O
4483	Mulher	O
4483	xinga	O
4483	homem	O
4483	com	O
4483	ofensas	O
4483	racistas	O
4483	em	O
4483	rua	O
4483	do	O
4483	Jabaquara	O
4483	,	O
4483	Zona	O
4483	Sul	O
4483	de	O
4483	SP	B-CITY
4484	Em	O
4484	pleno	O
4484	século	O
4484	20	O
4484	a	O
4484	pessoa	O
4484	falar	O
4484	daquela	O
4484	forma	O
4484	,	O
4484	como	O
4484	se	O
4484	você	O
4484	não	O
4484	fosse	O
4484	nada	O
4484	?	O
4485	O	O
4485	que	O
4485	ela	O
4485	fez	O
4485	não	O
4485	pode	O
4485	se	O
4485	repetir	O
4485	,	O
4485	e	O
4485	se	O
4485	a	O
4485	gente	O
4485	ficar	O
4485	calado	O
4485	as	O
4485	pessoas	O
4485	continuam	O
4485	fazendo	O
4485	isso	O
4485	,	O
4485	continuou	O
4485	Leandro	O
4485	,	O
4485	que	O
4485	mora	O
4485	em	O
4485	Diadema	B-CITY
4485	,	O
4485	no	O
4485	ABC	O
4485	paulista	O
4485	,	O
4485	e	O
4485	toma	O
4485	quatro	O
4485	conduções	O
4485	por	O
4485	dia	O
4485	para	O
4485	trabalhar	O
4485	como	O
4485	auxiliar	O
4485	de	O
4485	serviços	O
4485	gerais	O
4485	em	O
4485	um	O
4485	edifício	O
4485	no	O
4485	bairro	O
4485	da	O
4485	Saúde	O
4485	.	O
4486	O	O
4486	novo	O
4486	vídeo	O
4486	mostra	O
4486	uma	O
4486	mulher	O
4486	de	O
4486	costas	O
4486	,	O
4486	no	O
4486	meio	O
4486	da	O
4486	rua	O
4486	,	O
4486	gritando	O
4486	:	O
4486	Preto	O
4486	,	O
4486	macaco	O
4486	,	O
4486	chimpanzé	O
4486	.	O
4487	Gorila	O
4487	.	O
4488	Orangotanga	O
4488	(	O
4488	sic	O
4488	)	O
4488	.	O
4489	Macaco	O
4489	,	O
4489	chimpazé	O
4489	.	O
4490	Aqui	O
4490	você	O
4490	não	O
4490	manda	O
4490	.	O
4491	Em	O
4491	uma	O
4491	página	O
4491	que	O
4491	compila	O
4491	denúncias	O
4491	dos	O
4491	moradores	O
4491	do	O
4491	Jabaquara	O
4491	,	O
4491	os	O
4491	internautas	O
4491	disseram	O
4491	ter	O
4491	identificado	O
4491	a	O
4491	mulher	O
4491	,	O
4491	que	O
4491	seria	O
4491	conhecida	O
4491	por	O
4491	proferir	O
4491	insultos	O
4491	racistas	O
4491	nas	O
4491	ruas	O
4491	do	O
4491	bairro	O
4492	Eu	O
4492	conheço	O
4492	essa	O
4492	racista	O
4492	.	O
4493	Ela	O
4493	fica	O
4493	ao	O
4493	lado	O
4493	do	O
4493	Sacolão	O
4493	do	O
4493	Jabaquara	O
4493	,	O
4493	disse	O
4493	um	O
4493	internauta	O
4494	A	O
4494	polícia	O
4494	conhece	O
4494	ela	O
4494	.	O
4495	Ela	O
4495	xinga	O
4495	até	O
4495	a	O
4495	própria	O
4495	polícia	O
4495	.	O
4496	Sempre	O
4496	xingou	O
4496	todos	O
4496	que	O
4496	passam	O
4496	e	O
4496	sempre	O
4496	vai	O
4496	xingar	O
4496	.	O
4497	Ela	O
4497	não	O
4497	xinga	O
4497	só	O
4497	negros	O
4497	,	O
4497	xinga	O
4497	até	O
4497	crianças	O
4497	.	O
4498	Ela	O
4498	tem	O
4498	problemas	O
4498	e	O
4498	a	O
4498	polícia	O
4498	sabe	O
4498	disso	O
4498	,	O
4498	escreveu	O
4498	outro	O
4498	.	O
4499	Alguns	O
4499	dos	O
4499	comentários	O
4499	criticaram	O
4499	a	O
4499	exposição	O
4499	dos	O
4499	vídeos	O
4499	,	O
4499	justificando	O
4499	o	O
4499	crime	O
4499	com	O
4499	a	O
4499	suposta	O
4499	doença	O
4499	da	O
4499	mulher	O
4499	Está	O
4499	óbvio	O
4499	que	O
4499	ela	O
4499	é	O
4499	doente	O
4499	.	O
4500	Absurdo	O
4500	esse	O
4500	tipo	O
4500	de	O
4500	julgamento	O
4500	.	O
4501	Seria	O
4501	bom	O
4501	comunicar	O
4501	à	O
4501	família	O
4501	,	O
4501	ela	O
4501	pode	O
4501	estar	O
4501	correndo	O
4501	risco	O
4501	,	O
4501	alertou	O
4501	uma	O
4501	internauta	O
4501	Sempre	O
4501	assim	O
4501	,	O
4501	né	O
4501	,	O
4501	dá	O
4501	desculpa	O
4501	de	O
4501	que	O
4501	tem	O
4501	problema	O
4501	.	O
4502	Não	O
4502	vi	O
4502	ela	O
4502	rasgando	O
4502	dinheiro	O
4502	.	O
4503	Então	O
4503	quer	O
4503	dizer	O
4503	que	O
4503	daí	O
4503	tudo	O
4503	bem	O
4503	sair	O
4503	xingando	O
4503	as	O
4503	pessoas	O
4503	no	O
4503	meio	O
4503	da	O
4503	rua	O
4503	do	O
4503	jeito	O
4503	que	O
4503	quiser	O
4503	?	O
4503	,	O
4503	questionou	O
4503	Leandro	B-PER
4503	,	O
4503	autor	O
4503	do	O
4503	primeiro	O
4503	vídeo	O
4503	.	O
4504	Logo	O
4504	no	O
4504	início	O
4504	,	O
4504	percebeu	O
4504	os	O
4504	olhares	O
4504	incomodados	O
4504	com	O
4504	sua	O
4504	presença	O
4504	e	O
4504	vestimenta	O
4504	Eram	O
4504	olhares	O
4504	que	O
4504	questionavam	O
4504	:	O
4505	O	O
4505	que	O
4505	você	O
4505	está	O
4505	fazendo	O
4505	aqui	O
4505	com	O
4505	esse	O
4505	turbante	O
4505	na	O
4505	cabeça	O
4505	?	O
4506	,	O
4506	conta	O
4506	ao	O
4506	Catraca	B-MEDIA
4506	Livre	I-MEDIA
4506	.	O
4507	Após	O
4507	algum	O
4507	tempo	O
4507	,	O
4507	ao	O
4507	encontrar	O
4507	os	O
4507	outros	O
4507	amigos	O
4507	que	O
4507	estavam	O
4507	no	O
4507	local	O
4507	,	O
4507	a	O
4507	jovem	O
4507	passou	O
4507	na	O
4507	frente	O
4507	do	O
4507	mesmo	O
4507	homem	O
4508	Pela	O
4508	segunda	O
4508	vez	O
4508	,	O
4508	ele	O
4508	arrancou	O
4508	o	O
4508	meu	O
4508	turbante	O
4508	.	O
4509	Comecei	O
4509	a	O
4509	gritar	O
4509	para	O
4509	me	O
4509	soltar	O
4509	e	O
4509	não	O
4509	encostar	O
4509	a	O
4509	mão	O
4509	em	O
4509	mim	O
4509	.	O
4510	Mas	O
4510	ele	O
4510	ficou	O
4510	muito	O
4510	incomodado	O
4510	e	O
4510	chamou	O
4510	os	O
4510	amigos	O
4510	.	O
4511	Os	O
4511	seis	O
4511	rapazes	O
4511	fizeram	O
4511	uma	O
4511	rodinha	O
4511	em	O
4511	volta	O
4511	de	O
4511	mim	O
4511	e	O
4511	um	O
4511	deles	O
4511	jogou	O
4511	o	O
4511	turbante	O
4511	no	O
4511	chão	O
4511	,	O
4511	relata	O
4511	.	O
4512	Quando	O
4512	a	O
4512	pedagoga	O
4512	pegou	O
4512	o	O
4512	turbante	O
4512	,	O
4512	os	O
4512	homens	O
4512	começaram	O
4512	a	O
4512	jogar	O
4512	cerveja	O
4512	em	O
4512	seu	O
4512	corpo	O
4513	Fiquei	O
4513	desesperada	O
4513	e	O
4513	saí	O
4513	correndo	O
4513	para	O
4513	procurar	O
4513	meus	O
4513	amigos	O
4513	.	O
4514	Eles	O
4514	me	O
4514	viram	O
4514	encharcada	O
4514	e	O
4514	sem	O
4514	turbante	O
4514	e	O
4514	chamaram	O
4514	os	O
4514	seguranças	O
4514	,	O
4514	que	O
4514	imediatamente	O
4514	expulsaram	O
4514	os	O
4514	agressores	O
4514	do	O
4514	espaço	O
4514	.	O
4515	Mesmo	O
4515	diante	O
4515	do	O
4515	racismo	O
4515	,	O
4515	as	O
4515	namoradas	O
4515	dos	O
4515	rapazes	O
4515	também	O
4515	tentaram	O
4515	agredir	O
4515	Dandara	B-PER
4515	,	O
4515	afirmando	O
4515	que	O
4515	ela	O
4515	era	O
4515	culpada	O
4515	pelo	O
4515	ocorrido	O
4515	Elas	O
4515	me	O
4515	ameaçaram	O
4515	o	O
4515	resto	O
4515	da	O
4515	festa	O
4515	.	O
4516	Mas	O
4516	nós	O
4516	permanecemos	O
4516	lá	O
4516	até	O
4516	o	O
4516	final	O
4516	com	O
4516	medo	O
4516	do	O
4516	que	O
4516	poderia	O
4516	acontecer	O
4516	com	O
4516	a	O
4516	gente	O
4516	,	O
4516	diz	O
4516	As	O
4516	pessoas	O
4516	que	O
4516	estavam	O
4516	na	O
4516	formatura	O
4516	agiram	O
4516	naturalmente	O
4516	,	O
4516	como	O
4516	se	O
4516	nada	O
4516	tivesse	O
4516	acontecido	O
4516	.	O
4517	Meus	O
4517	amigos	O
4517	ficaram	O
4517	indignados	O
4517	,	O
4517	dois	O
4517	deles	O
4517	são	O
4517	negros	O
4517	,	O
4517	e	O
4517	todos	O
4517	eles	O
4517	conhecem	O
4517	a	O
4517	minha	O
4517	luta	O
4517	contra	O
4517	o	O
4517	machismo	O
4517	,	O
4517	o	O
4517	racismo	O
4517	e	O
4517	qualquer	O
4517	tipo	O
4517	de	O
4517	preconceito	O
4517	,	O
4517	ressalta	O
4517	.	O
4518	A	O
4518	ativista	O
4518	conta	O
4518	que	O
4518	se	O
4518	sentiu	O
4518	extremamente	O
4518	violada	O
4518	com	O
4518	o	O
4518	que	O
4518	aconteceu	O
4518	.	O
4519	Quando	O
4519	ele	O
4519	tirou	O
4519	o	O
4519	turbante	O
4519	da	O
4519	minha	O
4519	cabeça	O
4519	,	O
4519	parecia	O
4519	que	O
4519	eu	O
4519	estava	O
4519	nua	O
4519	,	O
4519	que	O
4519	tinha	O
4519	me	O
4519	batido	O
4519	forte	O
4519	.	O
4520	O	O
4520	turbante	O
4520	para	O
4520	nós	O
4520	não	O
4520	é	O
4520	um	O
4520	acessório	O
4520	,	O
4520	é	O
4520	um	O
4520	símbolo	O
4520	importante	O
4520	de	O
4520	resistência	O
4520	e	O
4520	empoderamento	O
4520	.	O
4521	Ao	O
4521	puxar	O
4521	o	O
4521	turbante	O
4521	da	O
4521	minha	O
4521	cabeça	O
4521	,	O
4521	é	O
4521	como	O
4521	se	O
4521	ele	O
4521	tivesse	O
4521	tirado	O
4521	o	O
4521	turbante	O
4521	de	O
4521	todas	O
4521	as	O
4521	mulheres	O
4521	negras	O
4521	,	O
4521	de	O
4521	todas	O
4521	as	O
4521	mulheres	O
4521	que	O
4521	me	O
4521	antecederam	O
4521	e	O
4521	lutaram	O
4521	contra	O
4521	o	O
4521	racismo	O
4521	,	O
4521	e	O
4521	que	O
4521	entendem	O
4521	a	O
4521	importância	O
4521	de	O
4521	a	O
4521	gente	O
4521	reafirmar	O
4521	a	O
4521	nossa	O
4521	identidade	O
4521	,	O
4521	cultura	O
4521	e	O
4521	existência	O
4521	,	O
4521	conclui	O
4521	.	O
4522	Na	O
4522	rede	O
4522	social	O
4522	,	O
4522	a	O
4522	pedagoga	O
4522	descreveu	O
4522	seu	O
4522	sentimento	O
4522	depois	O
4522	de	O
4522	ser	O
4522	vítima	O
4522	de	O
4522	racismo	O
4522	:	O
4523	Negros	O
4523	na	O
4523	formatura	O
4523	?	O
4524	Na	O
4524	limpeza	O
4524	,	O
4524	segurança	O
4524	ou	O
4524	servindo	O
4524	.	O
4525	Me	O
4525	mantive	O
4525	forte	O
4525	muito	O
4525	tempo	O
4525	.	O
4526	Mas	O
4526	o	O
4526	racismo	O
4526	é	O
4526	cruel	O
4526	Minhas	O
4526	lágrimas	O
4526	estão	O
4526	molhando	O
4526	muito	O
4526	a	O
4526	tela	O
4526	do	O
4526	celular	O
4526	,	O
4526	só	O
4526	de	O
4526	pensar	O
4526	que	O
4526	estes	O
4526	e	O
4526	tantos	O
4526	outros	O
4526	passaram	O
4526	impunes	O
4526	.	O
4527	Tenho	O
4527	muito	O
4527	orgulho	O
4527	de	O
4527	ter	O
4527	formado	O
4527	um	O
4527	preto	O
4527	,	O
4527	pobre	O
4527	,	O
4527	vindo	O
4527	do	O
4527	interior	O
4527	como	O
4527	o	O
4527	Filipe	B-PER
4527	Almeida	I-PER
4527	,	O
4527	seguimos	O
4527	com	O
4527	a	O
4527	certeza	O
4527	de	O
4527	que	O
4527	vamos	O
4527	resistir	O
4527	,	O
4527	finalizou	O
4527	.	O
4528	Leia	O
4528	o	O
4528	post	O
4528	na	O
4528	íntegra	O
4528	:	O
4529	A	O
4529	revista	O
4529	satírica	O
4529	francesa	O
4529	Charlie	B-PER
4529	Hebdo	I-PER
4529	recebeu	O
4529	críticas	O
4529	depois	O
4529	de	O
4529	publicar	O
4529	,	O
4529	em	O
4529	sua	O
4529	capa	O
4529	deste	O
4529	sábado	O
4529	(	O
4529	13.mar.2021	O
4529	)	O
4529	,	O
4529	um	O
4529	desenho	O
4529	da	O
4529	Rainha	B-PER
4529	Elizabeth	I-PER
4529	com	O
4529	o	O
4529	joelho	O
4529	no	O
4529	pescoço	O
4529	de	O
4529	Meghan	B-PER
4529	Markle	I-PER
4529	,	O
4529	emulando	O
4529	a	O
4529	morte	O
4529	de	O
4529	George	B-PER
4529	Floyd	I-PER
4529	.	O
4530	Sobre	O
4530	a	O
4530	capa	O
4530	do	O
4530	Charlie	B-ORG
4530	Hebdo	I-ORG
4530	,	O
4530	Halima	B-PER
4530	Begum	I-PER
4530	,	O
4530	chefe	O
4530	executiva	O
4530	do	O
4530	Runnymede	B-ORG
4530	Trust	I-ORG
4530	,	O
4530	thinktank	O
4530	de	O
4530	igualdade	O
4530	racial	O
4530	do	O
4530	Reino	O
4530	Unido	O
4530	,	O
4530	disse	O
4530	que	O
4530	a	O
4530	revista	O
4530	estava	O
4530	errada	O
4530	em	O
4530	todos	O
4530	os	O
4530	níveis	O
4531	A	O
4531	Rainha	O
4531	como	O
4531	o	O
4531	assassino	O
4531	de	O
4531	George	B-PER
4531	Floyd	I-PER
4531	esmagando	O
4531	o	O
4531	pescoço	O
4531	de	O
4531	Meghan	B-PER
4531	?	O
4531	,	O
4531	postou	O
4531	no	O
4531	Twitter	B-MEDIA
4531	Meghan	B-PER
4531	dizendo	O
4531	que	O
4531	não	O
4531	consegue	O
4531	de	O
4531	respirar	O
4531	?	O
4532	Isso	O
4532	não	O
4532	amplia	O
4532	limites	O
4532	,	O
4532	faz	O
4532	alguém	O
4532	rir	O
4532	ou	O
4532	desafiar	O
4532	o	O
4532	racismo	O
4532	.	O
4533	Isso	O
4533	degrada	O
4533	as	O
4533	questões	O
4533	e	O
4533	causa	O
4533	ofensa	O
4533	,	O
4533	afirmou	O
4533	Begum	B-PER
4533	.	O
4534	Aurelien	O
4535	Mondon	O
4535	,	O
4535	professor	O
4535	de	O
4535	política	O
4535	da	O
4535	Universidade	B-ORG
4535	de	I-ORG
4535	Bath	I-ORG
4535	,	O
4535	no	O
4535	Reino	O
4535	Unido	O
4535	,	O
4535	disse	O
4535	que	O
4535	a	O
4535	revista	O
4535	é	O
4535	racista	O
4535	e	O
4535	tem	O
4535	sido	O
4535	por	O
4535	muito	O
4535	tempo	O
4535	Dizer	O
4535	isso	O
4535	não	O
4535	significa	O
4535	perdoar	O
4535	os	O
4535	ataques	O
4535	de	O
4535	2015	O
4535	ou	O
4535	ser	O
4535	contra	O
4535	a	O
4535	liberdade	O
4535	de	O
4535	expressão	O
4535	.	O
4536	Significa	O
4536	simplesmente	O
4536	ser	O
4536	contra	O
4536	o	O
4536	racismo	O
4536	.	O
4537	Ignorá-lo	O
4537	é	O
4537	ser	O
4537	cúmplice	O
4537	e	O
4537	joga	O
4537	bem	O
4537	nas	O
4537	mãos	O
4537	de	O
4537	todos	O
4537	aqueles	O
4537	que	O
4537	procuram	O
4537	nos	O
4537	dividir	O
4537	,	O
4537	afirmou	O
4537	o	O
4537	professor	O
4537	E	O
4537	não	O
4537	me	O
4537	diga	O
4537	que	O
4537	tem	O
4537	algo	O
4537	a	O
4537	ver	O
4537	com	O
4537	algum	O
4537	tipo	O
4537	de	O
4537	sátira	O
4537	que	O
4537	só	O
4537	os	O
4537	franceses	O
4537	entendem	O
4537	.	O
4538	Eu	O
4538	sou	O
4538	francês	O
4538	e	O
4538	posso	O
4538	vê-lo	O
4538	como	O
4538	racista	O
4538	–	O
4538	se	O
4538	você	O
4538	não	O
4538	pode	O
4538	não	O
4538	é	O
4538	que	O
4538	você	O
4538	tem	O
4538	algum	O
4538	senso	O
4538	de	O
4538	humor	O
4538	sofisticado	O
4538	,	O
4538	significa	O
4538	que	O
4538	você	O
4538	acha	O
4538	que	O
4538	racismo	O
4538	e	O
4538	soco	O
4538	baixo	O
4538	é	O
4538	engraçado	O
4538	.	O
4539	Charlie	B-PER
4539	Hebdo	I-PER
4540	Logo	O
4540	,	O
4540	frei	O
4540	David	B-PER
4540	descobriu	O
4540	que	O
4540	a	O
4540	aparente	O
4540	gentileza	O
4540	escondia	O
4540	uma	O
4540	brincadeira	O
4540	de	O
4540	péssimo	O
4540	gosto	O
4540	:	O
4540	no	O
4540	centro	O
4540	do	O
4540	refeitório	O
4540	,	O
4540	havia	O
4540	uma	O
4540	mesa	O
4540	decorada	O
4540	com	O
4540	as	O
4540	palavras	O
4540	:	O
4540	Navio	O
4540	negreiro	O
4540	.	O
4541	Visivelmente	O
4541	aborrecido	O
4541	,	O
4541	frei	O
4541	David	B-PER
4541	se	O
4541	recusou	O
4541	a	O
4541	participar	O
4541	do	O
4541	trote	O
4541	,	O
4541	mas	O
4541	foi	O
4541	praticamente	O
4541	forçado	O
4541	por	O
4541	alguns	O
4541	companheiros	O
4541	de	O
4541	batina	O
4541	.	O
4542	Mais	O
4542	do	O
4542	que	O
4542	isso	O
4542	:	O
4542	foi	O
4542	encorajado	O
4542	,	O
4542	dali	O
4542	em	O
4542	diante	O
4542	,	O
4542	a	O
4542	transformar	O
4542	aquela	O
4542	ofensa	O
4542	em	O
4542	bandeira	O
4542	de	O
4542	luta	O
4542	por	O
4542	um	O
4542	mundo	O
4542	melhor	O
4542	.	O
4543	Quando	O
4543	aqueles	O
4543	seminaristas	O
4543	mexeram	O
4543	comigo	O
4543	e	O
4543	meus	O
4543	companheiros	O
4543	,	O
4543	e	O
4543	praticaram	O
4543	aquilo	O
4543	que	O
4543	chamamos	O
4543	de	O
4543	racismo	O
4543	recreativo	O
4543	,	O
4543	não	O
4543	tinham	O
4543	a	O
4543	intenção	O
4543	de	O
4543	nos	O
4543	ofender	O
4543	ou	O
4543	humilhar	O
4543	.	O
4544	Não	O
4544	havia	O
4544	,	O
4544	naquela	O
4544	época	O
4544	,	O
4544	a	O
4544	clareza	O
4544	que	O
4544	temos	O
4544	hoje	O
4544	de	O
4544	que	O
4544	essas	O
4544	gozações	O
4544	são	O
4544	,	O
4544	na	O
4544	verdade	O
4544	,	O
4544	humilhações	O
4544	,	O
4544	avalia	O
4544	o	O
4544	diretor	O
4544	da	O
4544	ONG	O
4544	Educafro	B-ORG
4544	,	O
4544	que	O
4544	defende	O
4544	a	O
4544	política	O
4544	de	O
4544	cotas	O
4544	para	O
4544	estudantes	O
4544	negros	O
4544	e	O
4544	carentes	O
4544	Hoje	O
4544	,	O
4544	o	O
4544	racismo	O
4544	é	O
4544	muito	O
4544	mais	O
4544	cruel	O
4544	.	O
4545	Os	O
4545	seminários	O
4545	precisam	O
4545	despertar	O
4545	seus	O
4545	seminaristas	O
4545	negros	O
4545	para	O
4545	a	O
4545	negritude	O
4545	e	O
4545	encorajá-los	O
4545	a	O
4545	beber	O
4545	na	O
4545	fonte	O
4545	da	O
4545	história	O
4545	do	O
4545	povo	O
4545	negro	O
4545	.	O
4546	Uma	O
4546	história	O
4546	de	O
4546	muita	O
4546	luta	O
4546	,	O
4546	dor	O
4546	e	O
4546	sofrimento	O
4546	.	O
4547	No	O
4547	caso	O
4547	dele	O
4547	,	O
4547	o	O
4547	preconceito	O
4547	partiu	O
4547	de	O
4547	outros	O
4547	seminaristas	O
4547	.	O
4548	Houve	O
4548	quem	O
4548	dissesse	O
4548	que	O
4548	deveriam	O
4548	trocar	O
4548	o	O
4548	galo	O
4548	de	O
4548	bronze	O
4548	do	O
4548	alto	O
4548	da	O
4548	igreja	O
4548	por	O
4548	um	O
4548	urubu	O
4548	.	O
4549	Depois	O
4549	de	O
4549	um	O
4549	ano	O
4549	e	O
4549	dez	O
4549	meses	O
4549	na	O
4549	paróquia	O
4549	,	O
4549	o	O
4549	sacerdote	O
4549	foi	O
4549	transferido	O
4549	para	O
4549	o	O
4549	Santuário	B-ORG
4549	Nossa	I-ORG
4549	Senhora	I-ORG
4549	de	I-ORG
4549	Fátima	I-ORG
4549	,	O
4549	em	O
4549	Dracena	B-CITY
4549	,	O
4549	onde	O
4549	assumiu	O
4549	como	O
4549	pároco	O
4549	e	O
4549	reitor	O
4549	.	O
4550	Segundo	O
4550	ele	O
4550	,	O
4550	seus	O
4550	membros	O
4550	estão	O
4550	contaminados	O
4550	pela	O
4550	ignorância	O
4550	racial	O
4551	O	O
4551	mal	O
4551	do	O
4551	racismo	O
4551	está	O
4551	impregnado	O
4551	em	O
4551	todas	O
4551	as	O
4551	instituições	O
4551	brasileiras	O
4551	.	O
4552	E	O
4552	,	O
4552	em	O
4552	muitas	O
4552	pessoas	O
4552	,	O
4552	é	O
4552	muito	O
4552	mais	O
4552	comum	O
4552	do	O
4552	se	O
4552	imagina	O
4552	,	O
4552	alerta	O
4552	o	O
4552	sociólogo	O
4553	Casos	O
4553	de	O
4553	preconceito	O
4553	racial	O
4553	contra	O
4553	padres	O
4553	,	O
4553	freiras	O
4553	e	O
4553	religiosos	O
4553	negros	O
4553	podem	O
4553	parecer	O
4553	isolados	O
4553	ou	O
4553	pontuais	O
4553	.	O
4554	Mas	O
4554	,	O
4554	fazem	O
4554	parte	O
4554	de	O
4554	um	O
4554	senso	O
4554	comum	O
4554	equivocado	O
4554	de	O
4554	que	O
4554	os	O
4554	negros	O
4554	são	O
4554	inferiores	O
4554	aos	O
4554	brancos	O
4554	.	O
4555	Dentro	O
4555	da	O
4555	igreja	O
4555	,	O
4555	mas	O
4555	longe	O
4555	de	O
4555	Deus	O
4555	Uma	O
4555	recente	O
4555	demonstração	O
4555	de	O
4555	intolerância	O
4555	racial	O
4555	veio	O
4555	de	O
4555	Alfenas	O
4555	,	O
4555	a	O
4555	335	O
4555	km	O
4555	de	O
4555	Belo	B-CITY
4555	Horizonte	I-CITY
4555	(	O
4555	MG	B-STATE
4555	)	O
4555	.	O
4556	Mas	O
4556	,	O
4556	caso	O
4556	volte	O
4556	a	O
4556	sofrer	O
4556	injúria	O
4556	racial	O
4556	,	O
4556	durante	O
4556	uma	O
4556	missa	O
4556	,	O
4556	casamento	O
4556	ou	O
4556	batizado	O
4556	,	O
4556	o	O
4556	padre	O
4556	Riva	B-PER
4556	foi	O
4556	aconselhado	O
4556	pelo	O
4556	bispo	O
4556	de	O
4556	Guaxupé	B-CITY
4556	(	O
4556	MG	B-STATE
4556	)	O
4556	,	O
4556	d.	O
4556	José	B-PER
4556	Lanza	I-PER
4556	Neto	I-PER
4556	,	O
4556	a	O
4556	interromper	O
4556	a	O
4556	cerimônia	O
4556	,	O
4556	chamar	O
4556	a	O
4556	polícia	O
4556	e	O
4556	fazer	O
4556	a	O
4556	denúncia	O
4556	Quis	O
4556	mostrar	O
4556	que	O
4556	,	O
4556	dentro	O
4556	do	O
4556	ambiente	O
4556	religioso	O
4556	,	O
4556	também	O
4556	há	O
4556	racismo	O
4556	.	O
4557	Não	O
4557	dá	O
4557	mais	O
4557	para	O
4557	aceitar	O
4557	esse	O
4557	tipo	O
4557	de	O
4557	atitude	O
4557	.	O
4558	Amanhã	O
4558	,	O
4558	se	O
4558	tiver	O
4558	um	O
4558	papa	O
4558	negro	O
4558	à	O
4558	frente	O
4558	da	O
4558	Igreja	O
4558	,	O
4558	vamos	O
4558	deixar	O
4558	de	O
4558	ser	O
4558	católicos	O
4558	?	O
4558	,	O
4558	indagou	O
4558	o	O
4558	sacerdote	O
4558	,	O
4558	durante	O
4558	uma	O
4558	homilia	O
4558	no	O
4558	domingo	O
4558	,	O
4558	dia	O
4558	22	O
4558	Tenho	O
4558	pena	O
4558	dessas	O
4558	pessoas	O
4558	e	O
4558	rezo	O
4558	muito	O
4558	por	O
4558	elas	O
4558	porque	O
4558	precisam	O
4558	de	O
4558	conversão	O
4558	.	O
4559	Estão	O
4559	dentro	O
4559	da	O
4559	igreja	O
4559	,	O
4559	mas	O
4559	longe	O
4559	de	O
4559	Deus	O
4559	.	O
4560	No	O
4560	Instituto	B-ORG
4560	Acolher	I-ORG
4560	,	O
4560	onde	O
4560	trabalha	O
4560	há	O
4560	16	O
4560	anos	O
4560	no	O
4560	atendimento	O
4560	psicoterapêutico	O
4560	a	O
4560	padres	O
4560	,	O
4560	religiosos	O
4560	e	O
4560	seminaristas	O
4560	,	O
4560	o	O
4560	psicólogo	O
4560	Eduardo	B-PER
4560	Galindo	I-PER
4560	diz	O
4560	já	O
4560	ter	O
4560	atendido	O
4560	a	O
4560	algumas	O
4560	vítimas	O
4560	de	O
4560	preconceito	O
4560	racial	O
4560	.	O
4561	Em	O
4561	outros	O
4561	,	O
4561	mais	O
4561	extremos	O
4561	,	O
4561	reagem	O
4561	de	O
4561	maneira	O
